,Remuneration,Spending_Score,Product,Customer_Segments,Review_Polarity,Summary_Polarity
966,31.98,28,3645,LowSpending_and_LowRemuneration,0.34800371572871575,0.275
967,35.26,54,3645,AveSpending_and_AveRemuneration,0.34800371572871575,0.275
968,44.28,44,3645,AveSpending_and_AveRemuneration,0.34800371572871575,0.275
969,16.4,79,9596,HighSpending_and_LowRemuneration,0.22209920634920635,0.273125
970,32.8,55,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
971,35.26,45,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
972,37.72,56,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
973,39.36,59,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
974,39.36,47,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
975,41.0,49,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
976,41.0,56,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
977,44.28,55,9596,AveSpending_and_AveRemuneration,0.22209920634920635,0.273125
978,16.4,79,2326,HighSpending_and_LowRemuneration,0.287311848645182,0.16043650793650793
979,47.56,60,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
980,49.2,47,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
981,50.84,59,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
982,51.66,46,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
983,51.66,54,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
984,53.3,48,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
985,53.3,50,2326,AveSpending_and_AveRemuneration,0.287311848645182,0.16043650793650793
986,71.34,75,2326,HighSpending_and_HighRemuneration,0.287311848645182,0.16043650793650793
987,17.22,35,249,LowSpending_and_LowRemuneration,0.2351428775330949,0.3484015151515152
988,20.5,73,249,HighSpending_and_LowRemuneration,0.2351428775330949,0.3484015151515152
989,35.26,45,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
990,38.54,52,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
991,39.36,59,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
992,41.0,56,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
993,44.28,48,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
994,44.28,51,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
995,44.28,55,249,AveSpending_and_AveRemuneration,0.2351428775330949,0.3484015151515152
996,17.22,35,11004,LowSpending_and_LowRemuneration,0.4057350819115525,0.37333333333333335
997,41.0,56,11004,AveSpending_and_AveRemuneration,0.4057350819115525,0.37333333333333335
998,63.14,12,11004,LowSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
999,63.96,17,11004,LowSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
1000,63.96,89,11004,HighSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
1001,63.96,73,11004,HighSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
1002,66.42,5,11004,LowSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
1003,66.42,93,11004,HighSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
1004,82.82,68,11004,HighSpending_and_HighRemuneration,0.4057350819115525,0.37333333333333335
1005,17.22,35,3657,LowSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1006,22.96,32,3657,LowSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1007,27.06,4,3657,LowSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1008,27.88,73,3657,HighSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1009,31.16,92,3657,HighSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1010,31.98,28,3657,LowSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1011,31.98,65,3657,HighSpending_and_LowRemuneration,0.31756618457300273,0.2633333333333333
1012,35.26,60,3657,AveSpending_and_AveRemuneration,0.31756618457300273,0.2633333333333333
1013,44.28,57,3657,AveSpending_and_AveRemuneration,0.31756618457300273,0.2633333333333333
1014,17.22,35,2371,LowSpending_and_LowRemuneration,0.20532590049598248,0.23785714285714285
1015,47.56,46,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1016,49.2,50,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1017,50.84,55,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1018,51.66,43,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1019,52.48,42,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1020,53.3,50,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1021,53.3,43,2371,AveSpending_and_AveRemuneration,0.20532590049598248,0.23785714285714285
1022,71.34,10,2371,LowSpending_and_HighRemuneration,0.20532590049598248,0.23785714285714285
1023,17.22,66,518,HighSpending_and_LowRemuneration,0.15965104417187753,0.2979166666666667
1024,22.96,14,518,LowSpending_and_LowRemuneration,0.15965104417187753,0.2979166666666667
1025,35.26,41,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1026,38.54,59,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1027,39.36,47,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1028,44.28,47,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1029,44.28,52,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1030,44.28,55,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1031,44.28,41,518,AveSpending_and_AveRemuneration,0.15965104417187753,0.2979166666666667
1032,17.22,66,11025,HighSpending_and_LowRemuneration,0.3117956349206349,0.18291666666666667
1033,44.28,47,11025,AveSpending_and_AveRemuneration,0.3117956349206349,0.18291666666666667
1034,63.14,97,11025,HighSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1035,63.96,88,11025,HighSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1036,63.96,1,11025,LowSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1037,64.78,35,11025,LowSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1038,66.42,93,11025,HighSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1039,69.7,26,11025,LowSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1040,84.46,17,11025,LowSpending_and_HighRemuneration,0.3117956349206349,0.18291666666666667
1041,17.22,66,3667,HighSpending_and_LowRemuneration,0.35365162037037035,0.21833333333333332
1042,22.96,61,3667,HighSpending_and_LowRemuneration,0.35365162037037035,0.21833333333333332
1043,27.06,92,3667,HighSpending_and_LowRemuneration,0.35365162037037035,0.21833333333333332
1044,30.34,26,3667,LowSpending_and_LowRemuneration,0.35365162037037035,0.21833333333333332
1045,31.98,36,3667,AveSpending_and_AveRemuneration,0.35365162037037035,0.21833333333333332
1046,31.98,65,3667,HighSpending_and_LowRemuneration,0.35365162037037035,0.21833333333333332
1047,32.8,55,3667,AveSpending_and_AveRemuneration,0.35365162037037035,0.21833333333333332
1048,35.26,45,3667,AveSpending_and_AveRemuneration,0.35365162037037035,0.21833333333333332
1049,44.28,46,3667,AveSpending_and_AveRemuneration,0.35365162037037035,0.21833333333333332
1050,17.22,66,2387,HighSpending_and_LowRemuneration,0.10275027056277057,0.2625
1051,48.38,55,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1052,50.02,42,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1053,50.84,56,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1054,51.66,48,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1055,52.48,46,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1056,53.3,43,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1057,53.3,59,2387,AveSpending_and_AveRemuneration,0.10275027056277057,0.2625
1058,71.34,92,2387,HighSpending_and_HighRemuneration,0.10275027056277057,0.2625
1059,18.86,29,2521,LowSpending_and_LowRemuneration,0.2941741822991823,0.193
1060,22.96,82,2521,HighSpending_and_LowRemuneration,0.2941741822991823,0.193
1061,36.08,50,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1062,39.36,51,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1063,40.18,55,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1064,44.28,54,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1065,44.28,42,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1066,44.28,41,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1067,44.28,44,2521,AveSpending_and_AveRemuneration,0.2941741822991823,0.193
1068,18.86,29,11056,LowSpending_and_LowRemuneration,0.18197222222222223,-0.030000000000000006
1069,44.28,54,11056,AveSpending_and_AveRemuneration,0.18197222222222223,-0.030000000000000006
1070,63.14,36,11056,LowSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1071,63.96,20,11056,LowSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1072,63.96,78,11056,HighSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1073,64.78,83,11056,HighSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1074,69.7,26,11056,LowSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1075,69.7,75,11056,HighSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1076,84.46,85,11056,HighSpending_and_HighRemuneration,0.18197222222222223,-0.030000000000000006
1077,18.86,29,3678,LowSpending_and_LowRemuneration,0.17275834500466852,0.19125
1078,23.78,31,3678,LowSpending_and_LowRemuneration,0.17275834500466852,0.19125
1079,27.06,14,3678,LowSpending_and_LowRemuneration,0.17275834500466852,0.19125
1080,30.34,75,3678,HighSpending_and_LowRemuneration,0.17275834500466852,0.19125
1081,31.98,61,3678,AveSpending_and_AveRemuneration,0.17275834500466852,0.19125
1082,32.8,55,3678,AveSpending_and_AveRemuneration,0.17275834500466852,0.19125
1083,32.8,47,3678,AveSpending_and_AveRemuneration,0.17275834500466852,0.19125
1084,35.26,41,3678,AveSpending_and_AveRemuneration,0.17275834500466852,0.19125
1085,46.74,58,3678,AveSpending_and_AveRemuneration,0.17275834500466852,0.19125
1086,18.86,29,2404,LowSpending_and_LowRemuneration,0.2574745318581978,0.18583333333333335
1087,48.38,41,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1088,50.02,49,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1089,50.84,42,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1090,51.66,52,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1091,53.3,48,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1092,53.3,59,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1093,54.94,43,2404,AveSpending_and_AveRemuneration,0.2574745318581978,0.18583333333333335
1094,72.16,13,2404,LowSpending_and_HighRemuneration,0.2574745318581978,0.18583333333333335
1095,18.86,98,930,HighSpending_and_LowRemuneration,0.21224970821661998,0.1565
1096,22.96,32,930,LowSpending_and_LowRemuneration,0.21224970821661998,0.1565
1097,36.08,46,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1098,39.36,59,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1099,40.18,42,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1100,44.28,53,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1101,44.28,51,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1102,44.28,44,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1103,44.28,57,930,AveSpending_and_AveRemuneration,0.21224970821661998,0.1565
1104,18.86,98,11084,HighSpending_and_LowRemuneration,0.24426118326118326,0.305625
1105,44.28,53,11084,AveSpending_and_AveRemuneration,0.24426118326118326,0.305625
1106,63.14,74,11084,HighSpending_and_HighRemuneration,0.24426118326118326,0.305625
1107,63.96,76,11084,HighSpending_and_HighRemuneration,0.24426118326118326,0.305625
1108,63.96,1,11084,LowSpending_and_HighRemuneration,0.24426118326118326,0.305625
1109,66.42,5,11084,LowSpending_and_HighRemuneration,0.24426118326118326,0.305625
1110,69.7,75,11084,HighSpending_and_HighRemuneration,0.24426118326118326,0.305625
1111,70.52,20,11084,LowSpending_and_HighRemuneration,0.24426118326118326,0.305625
1112,84.46,23,11084,LowSpending_and_HighRemuneration,0.24426118326118326,0.305625
1113,18.86,98,2079,HighSpending_and_LowRemuneration,0.13718915343915344,0.1488888888888889
1114,23.78,87,2079,HighSpending_and_LowRemuneration,0.13718915343915344,0.1488888888888889
1115,27.06,81,2079,HighSpending_and_LowRemuneration,0.13718915343915344,0.1488888888888889
1116,31.16,35,2079,LowSpending_and_LowRemuneration,0.13718915343915344,0.1488888888888889
1117,31.98,28,2079,LowSpending_and_LowRemuneration,0.13718915343915344,0.1488888888888889
1118,32.8,47,2079,AveSpending_and_AveRemuneration,0.13718915343915344,0.1488888888888889
1119,32.8,42,2079,AveSpending_and_AveRemuneration,0.13718915343915344,0.1488888888888889
1120,36.08,50,2079,AveSpending_and_AveRemuneration,0.13718915343915344,0.1488888888888889
1121,46.74,55,2079,AveSpending_and_AveRemuneration,0.13718915343915344,0.1488888888888889
1122,18.86,98,5429,HighSpending_and_LowRemuneration,0.14593810491676346,0.10904545454545453
1123,49.2,49,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1124,50.84,41,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1125,51.66,50,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1126,51.66,54,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1127,53.3,50,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1128,54.94,43,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1129,54.94,57,5429,AveSpending_and_AveRemuneration,0.14593810491676346,0.10904545454545453
1130,72.16,86,5429,HighSpending_and_HighRemuneration,0.14593810491676346,0.10904545454545453
1131,19.68,35,399,LowSpending_and_LowRemuneration,0.23515743061357094,0.12166666666666667
1132,22.96,61,399,HighSpending_and_LowRemuneration,0.23515743061357094,0.12166666666666667
1133,37.72,51,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1134,39.36,50,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1135,41.0,49,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1136,44.28,48,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1137,44.28,55,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1138,44.28,57,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1139,44.28,46,399,AveSpending_and_AveRemuneration,0.23515743061357094,0.12166666666666667
1140,19.68,35,11086,LowSpending_and_LowRemuneration,0.36469318181818183,0.2507575757575758
1141,44.28,48,11086,AveSpending_and_AveRemuneration,0.36469318181818183,0.2507575757575758
1142,63.96,22,11086,LowSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1143,63.96,16,11086,LowSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1144,63.96,73,11086,HighSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1145,66.42,93,11086,HighSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1146,70.52,20,11086,LowSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1147,70.52,95,11086,HighSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1148,84.46,69,11086,HighSpending_and_HighRemuneration,0.36469318181818183,0.2507575757575758
1149,19.68,35,2114,LowSpending_and_LowRemuneration,0.15276408313908313,0.21416666666666667
1150,24.6,4,2114,LowSpending_and_LowRemuneration,0.15276408313908313,0.21416666666666667
1151,27.88,17,2114,LowSpending_and_LowRemuneration,0.15276408313908313,0.21416666666666667
1152,31.16,92,2114,HighSpending_and_LowRemuneration,0.15276408313908313,0.21416666666666667
1153,31.98,65,2114,HighSpending_and_LowRemuneration,0.15276408313908313,0.21416666666666667
1154,32.8,42,2114,AveSpending_and_AveRemuneration,0.15276408313908313,0.21416666666666667
1155,36.08,46,2114,AveSpending_and_AveRemuneration,0.15276408313908313,0.21416666666666667
1156,47.56,60,2114,AveSpending_and_AveRemuneration,0.15276408313908313,0.21416666666666667
1157,19.68,35,5430,LowSpending_and_LowRemuneration,0.2279570707070707,0.2654166666666667
1158,49.2,40,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1159,50.84,48,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1160,51.66,46,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1161,52.48,42,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1162,53.3,43,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1163,54.94,57,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1164,54.94,56,5430,AveSpending_and_AveRemuneration,0.2279570707070707,0.2654166666666667
1165,72.16,15,5430,LowSpending_and_HighRemuneration,0.2279570707070707,0.2654166666666667
1166,19.68,73,504,HighSpending_and_LowRemuneration,0.14756040958049887,0.16066666666666668
1167,23.78,31,504,LowSpending_and_LowRemuneration,0.14756040958049887,0.16066666666666668
1168,37.72,46,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1169,39.36,48,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1170,41.0,56,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1171,44.28,52,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1172,44.28,41,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1173,44.28,46,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1174,46.74,58,504,AveSpending_and_AveRemuneration,0.14756040958049887,0.16066666666666668
1175,19.68,73,3153,HighSpending_and_LowRemuneration,0.3439457282913165,0.24
1176,44.28,52,3153,AveSpending_and_AveRemuneration,0.3439457282913165,0.24
1177,63.96,90,3153,HighSpending_and_HighRemuneration,0.3439457282913165,0.24
1178,63.96,89,3153,HighSpending_and_HighRemuneration,0.3439457282913165,0.24
1179,64.78,35,3153,LowSpending_and_HighRemuneration,0.3439457282913165,0.24
1180,69.7,26,3153,LowSpending_and_HighRemuneration,0.3439457282913165,0.24
1181,70.52,95,3153,HighSpending_and_HighRemuneration,0.3439457282913165,0.24
1182,71.34,27,3153,LowSpending_and_HighRemuneration,0.3439457282913165,0.24
1183,71.34,63,3153,HighSpending_and_HighRemuneration,0.3439457282913165,0.24
1184,19.68,73,2130,HighSpending_and_LowRemuneration,0.2765792297979798,0.3304166666666667
1185,24.6,73,2130,HighSpending_and_LowRemuneration,0.2765792297979798,0.3304166666666667
1186,27.88,73,2130,HighSpending_and_LowRemuneration,0.2765792297979798,0.3304166666666667
1187,31.98,36,2130,AveSpending_and_AveRemuneration,0.2765792297979798,0.3304166666666667
1188,32.8,55,2130,AveSpending_and_AveRemuneration,0.2765792297979798,0.3304166666666667
1189,32.8,42,2130,AveSpending_and_AveRemuneration,0.2765792297979798,0.3304166666666667
1190,34.44,52,2130,AveSpending_and_AveRemuneration,0.2765792297979798,0.3304166666666667
1191,37.72,51,2130,AveSpending_and_AveRemuneration,0.2765792297979798,0.3304166666666667
1192,47.56,46,2130,AveSpending_and_AveRemuneration,0.2765792297979798,0.3304166666666667
1193,19.68,73,5453,HighSpending_and_LowRemuneration,0.24338888888888893,0.261
1194,49.2,42,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1195,50.84,59,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1196,51.66,43,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1197,52.48,46,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1198,53.3,59,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1199,54.94,56,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1200,54.94,40,5453,AveSpending_and_AveRemuneration,0.24338888888888893,0.261
1201,72.16,69,5453,HighSpending_and_HighRemuneration,0.24338888888888893,0.261
1202,20.5,5,948,LowSpending_and_LowRemuneration,0.2742433419011544,0.26
1203,23.78,87,948,HighSpending_and_LowRemuneration,0.2742433419011544,0.26
1204,37.72,56,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1205,39.36,59,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1206,44.28,47,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1207,44.28,42,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1208,44.28,44,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1209,46.74,58,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1210,46.74,55,948,AveSpending_and_AveRemuneration,0.2742433419011544,0.26
1211,20.5,5,3158,LowSpending_and_LowRemuneration,0.40938293650793656,0.26833333333333337
1212,44.28,42,3158,AveSpending_and_AveRemuneration,0.40938293650793656,0.26833333333333337
1213,63.96,17,3158,LowSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1214,63.96,1,3158,LowSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1215,64.78,83,3158,HighSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1216,69.7,75,3158,HighSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1217,71.34,27,3158,LowSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1218,71.34,63,3158,HighSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1219,71.34,13,3158,LowSpending_and_HighRemuneration,0.40938293650793656,0.26833333333333337
1220,20.5,5,3865,LowSpending_and_LowRemuneration,0.1912075087610802,0.22000000000000003
1221,27.06,4,3865,LowSpending_and_LowRemuneration,0.1912075087610802,0.22000000000000003
1222,30.34,26,3865,LowSpending_and_LowRemuneration,0.1912075087610802,0.22000000000000003
1223,31.98,61,3865,AveSpending_and_AveRemuneration,0.1912075087610802,0.22000000000000003
1224,32.8,47,3865,AveSpending_and_AveRemuneration,0.1912075087610802,0.22000000000000003
1225,34.44,52,3865,AveSpending_and_AveRemuneration,0.1912075087610802,0.22000000000000003
1226,34.44,60,3865,AveSpending_and_AveRemuneration,0.1912075087610802,0.22000000000000003
1227,37.72,46,3865,AveSpending_and_AveRemuneration,0.1912075087610802,0.22000000000000003
1228,48.38,55,3865,AveSpending_and_AveRemuneration,0.1912075087610802,0.22000000000000003
1229,20.5,5,5493,LowSpending_and_LowRemuneration,0.20742934704184704,0.29833333333333334
1230,49.2,52,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1231,50.84,55,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1232,51.66,48,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1233,53.3,48,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1234,54.94,43,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1235,54.94,40,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1236,56.58,58,5493,AveSpending_and_AveRemuneration,0.20742934704184704,0.29833333333333334
1237,76.26,14,5493,LowSpending_and_HighRemuneration,0.20742934704184704,0.29833333333333334
1238,20.5,73,4452,HighSpending_and_LowRemuneration,0.1674282296650718,0.20812499999999998
1239,24.6,4,4452,LowSpending_and_LowRemuneration,0.1674282296650718,0.20812499999999998
1240,37.72,55,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1241,39.36,47,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1242,44.28,54,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1243,44.28,51,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1244,44.28,57,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1245,46.74,55,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1246,47.56,60,4452,AveSpending_and_AveRemuneration,0.1674282296650718,0.20812499999999998
1247,20.5,73,3267,HighSpending_and_LowRemuneration,0.20245675770308122,0.2041666666666667
1248,44.28,51,3267,AveSpending_and_AveRemuneration,0.20245675770308122,0.2041666666666667
1249,63.96,88,3267,HighSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1250,63.96,78,3267,HighSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1251,66.42,5,3267,LowSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1252,70.52,20,3267,LowSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1253,71.34,63,3267,HighSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1254,71.34,13,3267,LowSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1255,71.34,75,3267,HighSpending_and_HighRemuneration,0.20245675770308122,0.2041666666666667
1256,20.5,73,3878,HighSpending_and_LowRemuneration,0.23439835858585858,0.395625
1257,27.06,92,3878,HighSpending_and_LowRemuneration,0.23439835858585858,0.395625
1258,30.34,75,3878,HighSpending_and_LowRemuneration,0.23439835858585858,0.395625
1259,31.98,28,3878,LowSpending_and_LowRemuneration,0.23439835858585858,0.395625
1260,32.8,42,3878,AveSpending_and_AveRemuneration,0.23439835858585858,0.395625
1261,34.44,60,3878,AveSpending_and_AveRemuneration,0.23439835858585858,0.395625
1262,35.26,54,3878,AveSpending_and_AveRemuneration,0.23439835858585858,0.395625
1263,37.72,56,3878,AveSpending_and_AveRemuneration,0.23439835858585858,0.395625
1264,48.38,41,3878,AveSpending_and_AveRemuneration,0.23439835858585858,0.395625
1265,20.5,73,5510,HighSpending_and_LowRemuneration,0.1147996255243409,0.14333333333333334
1266,50.84,56,5510,AveSpending_and_AveRemuneration,0.1147996255243409,0.14333333333333334
1267,51.66,52,5510,AveSpending_and_AveRemuneration,0.1147996255243409,0.14333333333333334
1268,53.3,50,5510,AveSpending_and_AveRemuneration,0.1147996255243409,0.14333333333333334
1269,54.94,57,5510,AveSpending_and_AveRemuneration,0.1147996255243409,0.14333333333333334
1270,56.58,58,5510,AveSpending_and_AveRemuneration,0.1147996255243409,0.14333333333333334
1271,56.58,91,5510,HighSpending_and_HighRemuneration,0.1147996255243409,0.14333333333333334
1272,63.14,74,5510,HighSpending_and_HighRemuneration,0.1147996255243409,0.14333333333333334
1273,76.26,90,5510,HighSpending_and_HighRemuneration,0.1147996255243409,0.14333333333333334
1274,22.96,14,6646,LowSpending_and_LowRemuneration,0.3594551282051282,0.2938095238095238
1275,24.6,73,6646,HighSpending_and_LowRemuneration,0.3594551282051282,0.2938095238095238
1276,38.54,52,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
1277,40.18,55,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
1278,44.28,53,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
1279,44.28,55,6646,AveSpending_and_AveRemuneration,0.3594551282051282,0.2938095238095238
